Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.0,0.013698207254781325,0.038787229292919556,-0.0035842072503591282,
0.004974366,0.022457589241325238,-0.3558720720344144,-0.014366389237787658,
0.009979248,0.010300055768060146,0.1654122056537185,0.03639507220352023,
0.014953614,-0.00516327569805175,0.21852361217922484,-0.016855621924683817,
0.019958496,0.015022211472808689,-0.31359663760037015,-0.06519348191474705,
0.024932862,-0.0013855511342528715,-0.04976647023654612,-0.023431641000547287,
0.029937744,-0.016440472157402297,0.3605042066232631,0.023393359074562525,
0.03491211,-0.00740286600717166,-0.1214843300138895,0.005311366947150731,
0.039916993,0.011314035319262672,-0.2868114874486116,0.009998605276472006,
0.044891358,0.0033017165366600043,0.28003567332236073,0.059707868596177605,
0.049896241,-0.04140159552067191,0.10911154647038859,0.011377134720692794,
0.054870606,-0.008231139697787437,-0.3589998253236891,-0.036869971910945765,
0.059875489,0.0010811038667699613,0.1246043389597987,0.010726190439992678,
0.064849854,-0.01828794893783403,0.31229333444908897,0.020079975789494497,
0.069854737,0.004522472880982953,-0.25390068400322885,-0.03374070686840369,
0.074829102,0.017021298617286407,-0.16289837923383307,-0.004006725650972598,
0.079833985,-0.0036192892311708302,0.35426381614418356,0.029350771822972632,
0.08480835,-0.02013175950993662,-0.07476765802215318,-0.03014487082287154,
0.089813233,-0.016105407607949207,-0.27432828657397257,-0.016449881033297586,
0.094787598,-0.0262876463988595,0.24213405042832195,0.02514575923586193,
0.099792481,-0.0248631249315876,0.18030392003015758,-9.527285488104553E-4,
0.104766846,0.020331668023479965,-0.33460207881962395,-0.012261206276548364,
0.109771729,0.006682814887533972,0.013885719756800835,-0.004059453302488691,
0.114746094,-0.019543884808722822,0.3405519351804407,0.015905269389259402,
0.119750977,0.0035177241842716533,-0.19108384248064747,-0.02366494464484248,
0.12475586,0.010467987941167323,-0.20457605835951798,-0.015098947903373627,
0.129730225,-0.012694945584566186,0.31325565721863563,0.03962982605230181,
0.134735108,0.012829883376096918,0.03992337343115851,0.016384036623090736,
0.139709473,0.016013418419627445,-0.3664621801613232,-0.03861396210777812,
0.144714356,-0.0063420972955479105,0.17225994337094147,0.011247502188776792,
0.149688721,-0.02614301377393824,0.2603909625092532,0.007081497844771079,
0.154693604,0.005904436637099497,-0.3203249253050975,-0.06711312203668385,
