Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.0,-0.03790337321163634,0.02181840118498806,-0.39620102266487933,
0.0050354,-0.08012738606930908,0.03852405688549045,-0.4644461696944031,
0.010101318,-0.0506863815116973,0.005916901758392363,-0.3945427755992714,
0.015167236,-0.04438211302185785,0.012387330000463891,-0.24284369313566678,
0.020202637,-0.04125520213623629,-0.005409960218378886,-0.07744145841478378,
0.025268555,-0.044490978115239055,-0.03688412051845311,0.10276851295567369,
0.030334473,-0.0719941496796912,-0.0735624721960125,0.20288131427079037,
0.035369873,0.00561268806874704,-0.07416980197556,0.26765173110413265,
0.040435791,0.10792032623624764,-0.028696193142948002,0.2543435528520561,
0.045471191,0.13805745239524808,0.007694900954391598,0.21496165868789419,
0.050537109,0.08746012207244847,0.04829459263851328,0.1451626863253157,
0.055603027,0.006760089845458783,0.015649834267060625,0.09122780531025398,
0.060668945,-0.03864710390488296,-0.0238692927426015,0.04807990049820354,
0.065704346,-0.07879365968640634,-0.03442746544408121,-0.01899457569518681,
0.070770264,-0.06686793556162507,-0.05818162079276497,-0.09180698868114945,
0.075805664,-0.0803131961055501,-0.06761463257171198,-0.1385701026636692,
0.080871582,-0.05276374047819005,-0.023452057619869585,-0.11468908994343607,
0.0859375,-0.03646148066380206,-0.028331958595895657,-0.13197343992349886,
0.0909729,-0.04257250484354169,-0.03990189500171652,-0.08642591990754944,
0.096038818,0.013830179718916646,-0.04150403553262322,0.0266234242302108,
0.101104736,0.06085662424388333,-0.0025513729573485716,0.16304678625916935,
0.106140137,0.02761596345760664,-0.005874106178378857,0.2759940696323362,
0.111206055,-0.004726076890164688,-0.010448796661453097,0.3069891033621186,
0.116271973,-0.015267677918381739,-0.027511869360412486,0.25900681003344417,
0.121307373,-0.03903298999095539,-0.008606175175829983,0.1861361120892564,
0.126373291,-0.046546216211514335,0.042919747359336013,0.1354933623276544,
0.131439209,-0.02000064484421149,0.05540513382496881,0.07775504142462353,
0.136505127,0.00506882006213083,0.019421763309975054,-0.022073310610300823,
0.141540527,0.017470583393454697,0.007871395022980038,-0.1306713438007403,
0.146575928,0.03695009952726375,-0.024342532419115978,-0.17156588363434366,
0.151641846,0.025739278840560986,-0.032877346247792774,-0.18705739440747493,
0.156707764,0.030161735572448833,-0.0052325410607342165,-0.15347892333847923,
0.161743164,0.012642572051709045,-0.03100488050483738,-0.15533929101453303,
0.166809082,-0.02437080563988281,-0.03246992002886989,-0.13577045624912643,
0.171875,-0.019496644511906247,-0.0508660727418459,-0.10669986109305185,
0.176940918,-0.006014796078275042,-0.011969713662226739,-0.04705422481194077,
0.181976318,-0.045034004831370045,0.030646397038968598,0.021743827181698094,
0.187042236,-0.053263531990096036,0.0072807895061748895,0.06910404612035848,
0.192077637,0.012931166595423205,0.021144455823689914,0.06486575642753678,
0.197143555,0.033330773120088586,-0.004153771278548074,0.16297658951702942,
0.202209473,0.06305377865232087,-0.049282489679088465,0.16485392786362318,
0.207244873,0.09449819870310672,-0.08156466361827078,0.15678548604089926,
0.212310791,0.09283488708748538,-0.08058376214461663,0.13501090836397012,
0.217376709,0.08385042920123831,-0.05105148237194329,0.08693939075367574,
0.222412109,0.019192159767240646,0.012784302383695378,-0.02239184677205941,
0.227478027,-0.01146511984245746,0.0542826176882063,-0.1175106453863961,
0.232543945,-0.034074439623965946,0.06832843790056503,-0.14763400459036724,
0.237579346,-0.04257937591792277,0.03359341438295202,-0.11810720367229344,
0.242645264,-0.08385598120308824,0.007721899475111621,-0.08873625121908546,
0.247680664,-0.09390363261872059,-0.009154511669910714,-0.021196520506517658,
0.252746582,-0.07512290609497646,-0.014977417929678577,0.030930967188535163,
0.2578125,-0.01795965300098118,-0.011981934343742867,0.06496694171957884,
0.2628479,0.0584105979117151,0.0191375970562557,0.013667889313163428,
0.267913818,0.14442134942312207,0.02680910108250456,0.009017807544282164,
0.272979736,0.16149655219474768,0.011864761334753643,0.009130749941675731,
0.278015137,0.1272807378495482,0.01907432859905292,-0.011848232077909415,
0.283081055,0.0654354301233886,0.0037604394417423415,-0.028631417693578243,
0.288146973,0.023625199567460897,-0.004645457040356127,-0.05164048571736224,
0.293182373,-0.00600218409603126,-0.0171318929760349,-0.06429822841763944,
0.298248291,-0.039274403526824986,0.0016265168691720622,-0.05718809445286155,
0.303314209,-0.11187606579020998,0.022370549432837644,0.01937403615646005,
0.308349609,-0.141209837007168,-0.041478560453729885,0.0729577250189184,
0.313415527,-0.14552402194948444,-0.07150071945673392,0.09285104329638472,
0.318450928,-0.14898757693458753,-0.034214735721637135,0.024476147137107773,
0.323516846,-0.10578674123517001,-0.03120479638980972,0.004261093490935508,
0.328582764,-0.04631152189438603,0.013354033981902241,-0.023409972863500883,
0.333618164,-6.600573592588366E-4,0.029836059216771793,-0.06086665016580106,
0.338684082,0.032028106456342964,-0.0010334963765825655,-0.07167915997639085,
0.34375,0.04860832500882434,-0.03721595725751606,-0.10521930454361339,
0.3487854,0.06953851547580947,-0.018285949399762857,-0.07460513113489142,
0.353851318,0.10542329284939755,0.0409132326676897,-0.02711574553291385,
0.358917236,0.09775416162326805,0.06913195332165176,-0.025525604238831434,
0.363952637,0.016911825392364466,0.061042867344821394,0.029371997077685563,
0.369018555,-0.03435872327985845,0.05458380559460711,-0.01864107421285155,
0.374084473,-0.01791666612388676,0.028347220256935687,-0.01107985155778124,
0.379150391,-0.021987141492859408,0.030331584799298553,0.010288950785025008,
0.384185791,-0.03100524053803755,0.03768079518318884,0.03313350437801965,
0.389251709,0.02116748725706996,0.014812604896551076,0.05715865897116501,
0.394287109,0.03608682183690598,0.00802928313599087,0.0993524154581813,
0.399353027,0.07484113715702478,0.01407723510254269,0.16950878783529433,
0.404418945,0.0656224214443698,-0.040447196292965865,0.13560703026823617,
0.409454346,0.08697059340549584,-0.0361907648468727,0.08933279218334,
0.414520264,0.056173154411896686,-0.01937009234624816,0.06763322593417165,
0.419586182,0.04685502743576736,0.040045918310501485,-0.007184923158911616,
0.424621582,0.016414686011113844,0.05118956667965119,-0.04214930571462894,
0.4296875,-0.048159755097358925,0.044784661156220956,-0.07776241332170208,
0.4347229,-0.06726315564038715,0.014758392987476762,-0.12925094628236167,
0.439758301,-0.07871286826230972,-0.0399144770162686,-0.13978991718213862,
0.444824219,-0.09744295085984778,-0.010862245675514887,-0.11758144546446125,
0.449890137,-0.08178736850037821,-0.0163436051341619,-0.07491232434031936,
0.454925537,-0.03095723855030258,0.011815252611420482,-0.017791187597255842,
0.459991455,0.007802568534757914,-0.021187446348363614,0.03747603429719604,
0.465057373,0.033060902484056354,-0.01694995707869089,0.05488317118775754,
0.470123291,0.03026952276849504,-0.01739297347545271,0.07839140023145674,
0.475189209,0.08550712212104605,0.003321949344637823,0.056963608466414684,
0.480224609,0.11821038519683685,0.017977383694460253,0.014919031304382102,
0.485290527,0.09456830815746947,0.006728098361818202,-0.07234211870649432,
0.490356445,0.06225132621347562,0.0034659747832045673,-0.1306520152776951,
0.495391846,-0.042142298404219514,0.004689283732813659,-0.08345227628465679,
0.500427246,-0.13522751059837557,0.024820762923750933,-0.016957133527725432,
0.505462646,-0.11776452800995041,-0.008878741223499256,0.059212613490320365,
0.510528564,-0.08462910287671033,-0.02433932110379941,0.05503610641725665,
0.515594482,-0.05621646589511825,-0.002235128758039537,0.06891902185255638,
0.5206604,-0.03155764537234462,0.0039614087123183706,0.03598238545079546,
0.525695801,-0.03674513973537569,-0.019816712873895304,0.036451923985636014,
0.530761719,0.0031722475866994837,0.010965477357133754,-0.022559652217740478,
0.535827637,0.03509395041310959,0.01642619047945701,-0.04868737021169167,
0.540893555,0.0510610001742377,0.022723471914815607,-0.08492157585685334,
0.545959473,0.06766764779564016,0.05265143378185248,-0.02196558099798196,
0.550994873,0.05796712604901211,0.01721880327548199,0.024566207076613722,
