Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.0,0.040114467603684534,-0.015551140792372964,-0.033097359801562476,
0.010021538,-0.029200001348876126,0.033527762979504994,0.004167864111874309,
0.020052846,0.03793157435272282,0.04214511020202438,-0.0732800885933127,
0.030346,-3.0052823373361015E-4,0.018393188343199085,-0.04330119489808659,
0.039979461,-0.03088621030289876,0.01471455067455929,0.041973423964343226,
0.050002308,0.036582607189504734,-0.003551235436915101,-0.02771276473477613,
0.063705308,0.013943185933183389,-0.002840988349532114,0.008475540165303386,
0.070035692,0.026477448564967143,-0.0022727906796257136,0.022103308108805564,
0.080408154,-0.00946382886393815,0.013504643432861951,-0.04360885741920484,
0.089972384,0.007751824806340957,-0.004519161230272961,0.026404417970885774,
0.100005615,0.006201459845072782,0.011707546992344109,-0.02484509355297959,
0.110050538,0.020284067694478658,0.009366037593875276,-0.004553198865821173,
0.119993308,0.016227254155582904,0.00749283007510021,0.011680316883905917,
0.130358846,0.012981803324466301,-0.024651487893044832,-0.005978622469438477,
0.139991615,-0.020260345056338835,-0.019721190314435866,-0.004782897975550426,
0.149996923,-0.01620827604507108,-0.031099875911827057,-0.003826318380440341,
0.159995308,0.0023562670614346026,-0.024879900729461668,-0.018383930680915483,
0.169993923,0.0018850136491476988,-0.0045809969232910586,0.015938607408392258,
0.180008461,-0.029137764875664746,-0.0036647975386328024,0.012750885926713806,
0.190084461,0.007335563894451114,0.012391037945656325,0.01020070874137069,
0.200003692,0.005868451115560891,0.04055860615150797,-0.007162308983465593,
0.209978231,0.004694760892448718,0.017123985102785955,-0.02105272316333462,
0.220221615,0.019078708532379363,0.013699188082228753,-0.0015193025541044847,
0.230676231,-5.993299251691453E-5,0.010959350465783002,-0.0012154420432821667,
0.239977,0.015274953424406879,0.008767480372626424,-9.723536346264439E-4,
0.252076846,0.012219962739525525,-0.008308891678461383,0.02986786904542349,
0.260124154,0.009775970191620409,0.008675762633793382,-0.006751456716784787,
0.269982538,0.00782077615329635,0.006940610107034728,0.00992171060313396,
0.280041154,0.006256620922637068,0.020875387904048193,-0.007385507494054977,
0.289979,0.005005296738109677,0.001377410504818155,-0.0059084059952425605,
0.300003308,-0.011318662427932669,0.0011019284038545352,-0.004726724796192627,
0.310017846,-0.009054929942346135,-0.014441333253478905,-0.0037813798369548124,
0.320191385,-0.007243943953876897,-0.02687594257934567,-0.0030251038695645605,
0.330009308,-0.005795155163101501,-0.006177878086914057,-0.017742959072213793,
0.340076538,-0.004636124130481201,-0.004942302469531257,0.0011285087187928866,
0.351992923,-0.0037088993043849494,0.011369034000937472,0.0162256829515961,
0.360135615,-0.002967119443507943,-0.006227648775812555,0.02830342233783867,
0.370004923,-0.0176965834522978,-0.004982119020650044,-0.008003014082852644,
0.382038385,-0.01415726676183826,0.011337180760042476,-0.006402411266282826,
0.390001538,0.003997074488020863,-0.006253131368528508,0.01020094696353624,
0.400199769,0.003197659590416707,0.010320370881739704,-0.02248499438229601,
0.409983615,0.002558127672333377,-0.00706657927117077,-0.0026651195292739516,
0.420188231,-0.013276385759624754,-0.005653263416936616,0.013190780353143694,
0.430008077,-0.010621108607699825,0.010800265243013196,-0.004770251694047545,
0.439996385,-0.008496886886159849,-0.006682663782151932,-0.019139077331800536,
0.454018846,0.008525378388563598,-0.005346131025721568,0.03065736606424707,
0.460001385,-0.008502585186640599,-0.004276904820577243,0.009203016874835157,
0.469992231,0.008520819748178976,-0.0034215238564618278,-0.007960462476694019,
0.480144769,0.006816655798543181,-0.0027372190851694955,-0.006368369981355926,
0.489984846,0.00545332463883455,0.013133100708426881,0.02555105596804097,
0.500304308,0.00436265971106764,0.010506480566741527,-0.010204907178692935,
0.509983308,0.003490127768854129,0.008405184453393222,-0.008163925742953992,
0.520017538,0.01811500203350369,-0.008598728413847956,-0.02185401657092534,
0.529984615,0.014492001626802975,0.008443893245484113,-0.017483213256740626,
0.540007846,-0.003729298516978008,0.006755114596387279,0.016659181347732144,
0.550320308,-0.01830632671107385,0.005404091677109812,0.013327345078185004,
0.559993154,-0.01464506136885907,0.004323273341687861,-0.004660999914014141,
0.570000692,0.0036068388024041997,0.003458618673350289,-0.019051675907773458,
0.583253538,0.002885471041923382,0.03341269457552104,-0.0305642167027802,
0.590004538,0.017631276651959127,-0.019238519952986477,0.00619437859090155,
0.601218231,-0.06250943008681892,-0.06135949157579246,0.03560125482584553,
0.610005154,-0.03468466809289264,-0.049087593260633944,-0.03281050004557251,
0.620032461,0.0028980532415977533,-0.03927007460850718,0.05036597984635449,
0.630001846,-0.04365022109919617,-0.016093183710243264,0.02496990790052145,
0.640193385,-0.034920176879356946,0.0024483766920837535,-0.025992701609270696,
0.649987923,0.01803252218898882,0.03260445330679196,0.05582021859539665,
0.659997846,-8.968701463004103E-4,0.026083562645433545,0.02933329889975589,
0.669991,-7.174961170403338E-4,-0.009778901836778209,-0.037824864786445644,
0.679986231,0.014748891003859177,0.007499754507139911,3.858601239681292E-4,
0.689983231,0.24164247596894275,-0.2544893264144297,-0.5972842379262158,
0.699997461,-0.4042787515351409,-1.38345400805232,2.694010988565278,
0.709993692,-0.12422542279793697,0.3948800220890277,-3.9126558179124267,
0.720014308,-0.39051526789533203,0.6070389503084369,-7.2366595675122,
0.729983385,0.009368491135699708,1.7267853034609755,9.717438048357069,
0.740008154,0.23733815309418294,-0.3500584115128359,-3.7335408638045795,
0.750033769,-0.23917043998231052,-0.463921431663882,-0.9182421453893657,
0.759984846,0.4981937583733435,-1.4743852170016378,-0.8878228575468441,
0.769984154,0.21468031318575825,1.1036024926737142,-1.2618822026634522,
0.784387615,1.1830550335772092,1.1893398474562322,-1.821618951828027,
0.790241461,0.28755973998127426,-0.6421087494764205,2.986343449377422,
0.801924308,-0.5054509701457179,-0.6975617020347498,2.128585104960923,
0.810030385,-0.08258007066460901,0.024220450002449212,-0.319753070816418,
0.820012923,-0.32655321039368673,0.05002215963880019,1.3224552948117108,
0.829982846,-0.016076308310905812,0.4690586663268391,0.29181967408178977,
0.840065538,0.40085700406958286,-0.0844398051911685,-0.6093032023849592,
0.849980769,-0.24626135623987816,-0.3893325257630422,0.7537111551330486,
0.860033846,-0.15104040937849922,-0.20420579340706468,1.01668733841308,
0.870013,-0.1668010031162027,-0.16336463472565177,-0.3511902293671927,
0.879976231,-0.010857675471172612,-0.00810860460058982,0.4392237503441372,
0.889993385,-0.039331916171921,0.00883603997980642,-0.16959954586726766,
0.900057846,-0.03146553293753679,0.17562061077718016,-0.4421371562250638,
0.910016231,-0.040495326168449836,0.14049648862174413,0.3664662088578403,
0.920009077,-0.0783649365481632,0.41885501441233364,0.18591283525033475,
0.929988923,-0.21592085205530304,-1.6415688669930062,3.044756879528393,
0.940003077,-0.12676800603083915,0.21903393457331977,-2.360259636147793,
0.950607923,-0.34658068271010833,0.9873403850396373,-7.848812316977164,
0.960013,-0.047421168101070055,2.5979734375635704,8.23172756026333,
0.970015923,0.054000416745950575,-0.6184500444285139,-5.366472657599882,
0.980003231,-0.4624550506669603,-0.6786347379964245,1.5295208485294687,
0.990002769,0.4727949428400738,-1.7380933086619101,-2.4232316182955653,
1.000869077,0.6080793144576822,0.8466674390995247,-1.218409360798562,
1.010060154,1.2372851135153036,1.0144375565500057,-1.4497374068517406,
1.020037461,0.2543293286815055,-0.4142812249778911,2.1806000891670454,
1.030024846,-1.5893147906100935,-0.30077918034547213,1.5452826836383249,
1.040065538,0.10760836438845106,-0.24062334427637766,0.041041057799331426,
1.051472231,0.05544090379484898,-0.1312071238311363,2.269975027635949,
1.060006923,0.09032139864928251,0.4619812604306354,0.2683680225970395,
1.069991692,0.2714546973496018,-0.22800775078787694,-0.2756383761118215,
1.079980077,-0.31913741389995115,-0.3049893038102332,0.6682168686906209,
1.090017077,-0.23998705514339844,-0.12140833986825494,0.8716767664368721,
1.100341154,-0.06940651709292922,-0.20438689909797314,-0.5284894279149555,
1.109986308,0.005766361757480354,-0.056249292075009394,0.8336858136250669,
1.120373615,0.035258865200967215,-0.1369367372030983,0.008064220968412528,
1.129998846,0.028207092160773772,0.10497106464425965,-0.6984016810865974,
1.140011,-0.06937167749818762,0.0226853001254419,0.1767774649451752,
1.150001077,0.45015806590702856,-1.3302661332974737,-1.084409632047766,
1.160028692,-0.08423737974813206,0.6672737238017794,-6.3531225504563285,
1.169999077,-0.9867633206991404,0.8096310088799856,-2.2477630283106196,
1.179983923,0.8961073221089005,4.095355144323227,6.751962764607365,
1.190032385,-0.18716473092066765,0.6867156912337282,11.193623434342143,
1.199996615,-1.176365476524254,-0.8296876438895433,-3.594549647301676,
1.210042538,-0.3894682738585633,-1.1081139714272474,0.8937915870903002,
1.220026769,0.9602252790607324,-2.3881345487238295,-8.89241940900818,
1.229975769,-1.7294508974331768,-0.8225823002339463,14.092944946884032,
1.240041692,0.8535812727150798,0.5677654270505063,-10.009138991833597,
1.249973769,1.648207158369818,-0.37322376873690666,3.699377115248943,
1.260043308,-0.6887330289498977,-0.6510055439201894,2.0860969985956395,
1.270418846,-1.2864851376069397,0.13807989942805743,2.84874057495073,
1.280239923,1.0853708250798535,0.7387024544698142,-4.631631471924182,
1.29426,-0.09704548013387104,0.5143475121674652,1.581092374950888,
1.302022154,-0.07763638410709683,-0.0635315985347657,-0.7883937697170236,
1.310614077,0.39757763096696236,-0.8629384685250783,-1.1670164378927605,
1.320506923,0.13418742020135005,-0.3072784939362736,1.027717263504151,
1.329976692,0.30654751161102356,0.30580124068624726,0.05602924903574369,
1.340042077,0.2452380092888189,0.3365783318548755,-1.8092461198143734,
1.350111538,0.10425306216471295,-0.006549352433732669,-1.6312721705097015,
1.360050308,-0.05450356816774288,-0.03588528158382698,0.16597988322114432,
1.370010077,0.3088236386336829,-0.2432286796737999,-0.6640064071437877,
1.380003846,0.5535167403823492,-1.6349347160473897,-0.7610482653634669,
1.390025231,-0.2620395940298751,-0.5264803350937712,6.148556559828368,
1.400425308,-0.9451304611964954,1.5248228882970536,-5.8991160634776385,
1.410033846,0.8221533825076475,5.157841442046335,5.991408328722283,
1.420731461,-0.4608482893246926,0.05038399538816629,7.796413406141889,
1.429980769,-0.07754372564462955,-0.8484204686369767,-9.91319681453046,
1.440019769,-0.7975337664882989,-1.322297785813512,1.554312171559836,
1.450595769,0.787001883141148,-2.6207731995065227,-7.153494690242367,
1.460041077,-1.0559164721552945,-1.6982232120100034,12.695319482181107,
1.471840769,1.2238570818277665,1.2309899023005668,-3.343211882516835,
1.480457692,0.21294109773417058,-0.011195970310425518,-1.1269575065017499,
1.490669231,-1.9748517552870135,-0.7597784143556403,2.500116276292742,
1.501182077,0.044344927481204555,0.326873561392685,-0.46689306295018085,
1.510031923,1.0314638818195583,0.4760193273627442,-3.4380923159607306,
1.520027,-0.24743126194547638,1.6219696319265113,-0.9270497042090149,
1.529989,0.4762621771425325,0.11771311093671694,-1.1553581776738522,
1.540038308,0.7794049224162355,-0.24293311652101224,-1.4452643253422064,
1.550009154,0.42432633566095473,-0.7000019249642464,-0.4666812783889984,
1.562049308,0.3088152927337809,0.28275749704642517,-0.14350188306276124,
1.569994077,0.29302090980042805,0.27217467325054345,-0.513197044780286,
1.582118,0.21909382802192204,0.5088746563364883,-1.0847641787929785,
1.591989154,-0.14650564601465996,-1.2171266900881275,-1.7871850460373118,
1.599986769,-0.5309225705102677,-1.5406482400404728,6.277666590245346,
1.612513077,-0.348123604999828,0.6368740056429453,-4.661934263204113,
1.621573154,-0.4470506627931974,0.6627281132915932,-6.625573926523984,
1.630055846,-0.7560357347786253,3.548791948841359,-0.3051967091207981,
1.640920462,-0.11449605589388412,-1.1142722575773036,1.5486210293098068,
1.649983462,-0.19885709576033433,-0.018013011130431134,-6.453194561082222,
1.660072385,-1.568791696963492,-0.41280557172516097,3.31100317340843,
1.670012308,-0.059847791622307356,-0.5907335874002704,-4.093269566680971,
1.680015462,-0.8906372703156682,-0.31935796710344383,15.94028894107661,
1.690887462,1.2028515881664108,0.7864701940815272,-10.58453108468754,
1.70007,0.6864692287736377,-1.393445428673377,3.346323954271451,
1.711506692,-1.22828005416447,-0.8236214132817192,5.205335988368333,
1.721431769,-0.4003540886501795,0.33709076152550355,3.091666709395838,
1.730007077,1.457172058974876,0.4688701936110432,-6.919598856757013,
1.740311615,1.1044460955899351,0.5742937392794749,0.5934775041024469,
1.752144077,-0.5108262202229983,-0.2760637826280864,2.2369142664655506,
1.760161,0.9091076452663036,-0.9410269122566439,-2.2250659073842005,
1.770060154,0.5893800893728329,-0.4003950008746511,-0.06388909065345416,
1.780019846,-0.06479708836043727,0.001464680910386651,1.9561877692252843,
1.790558,0.285265934582036,0.24633799877188844,-1.2084933881353983,
1.799997154,-0.3540571116483361,0.4882053405954222,-1.074054842344255,
1.810046231,-0.5897035187940718,0.5897618509065136,0.9182112652847518,
1.821300231,-0.6709603934654332,0.7476215224847018,1.8991091123254584,
1.830048846,0.6124485040371628,-0.030141316939606755,-0.7331777675126805,
1.840145846,0.9956142111353088,-1.8628599827203867,0.041696463968371233,
1.849967,-0.26078809867445557,-0.35639401950150473,4.921359185334854,
1.860059462,-0.331213605961354,0.618935331283333,-8.137350818350464,
1.869985538,-0.9085323433567297,4.509745674990274,13.271971757543445,
1.880638,-0.021972864507771472,-0.40680086997138837,-2.667369035615634,
1.890059462,-0.017578291606217156,-0.4633467049359272,-8.875967453109512,
1.899999462,-1.6689348123163459,-0.6618123174475822,2.0316692032915036,
1.910030231,1.5608784753727534,-2.6133629418029147,6.252848485191798,
1.922019923,0.37529802112957794,0.8819504231918847,-2.199480550225468,
1.930001846,1.372840754502463,0.8741121411887006,-5.406432165094925,
1.940074385,-0.08158996716066383,0.2549258745167412,2.340311611979235,
1.949994154,-0.785447836040848,0.28055515698224365,2.898883505891982,
1.964479077,1.0571597098355345,-0.4497630611131187,-1.5729075080305552,
1.969980385,0.49330128662147943,0.08455337166233096,-0.33895268489123964,
1.980090615,-0.29488905722015046,-0.4380127224966428,0.05061824759482114,
1.992058923,0.08586945967584497,-0.5036390808140867,-1.078076111152658,
2.000011615,0.06869556774067598,-0.18839076256081527,-0.6326177492736882,
2.010022462,-0.3127929268728279,-0.1200668580955272,0.9649034202099553,
2.019987231,-0.48007771956527895,-0.05008481086301847,0.38885007381444936,
2.030031,-0.20018747319860988,-0.055390724666977253,-0.34780360794062837,
2.040034462,-0.20611865417229125,-0.1975414825503543,-0.47744103698726903,
2.050011692,0.049625554910763175,-1.6443536816457522,-0.09081742309567531,
2.061375,-0.2974031374999173,0.7377845038239469,-7.3663501750869536,
2.070013846,-0.22259963402337135,2.6894637397340384,-2.537367225602705,
2.080099231,-0.2393712588086629,4.955659775051391,13.722037600743423,
2.090012231,-0.17617413107036783,-1.122671796391077,0.2822527307412237,
2.100058308,0.08890404936886442,-0.9287832129078446,-9.09051532601188,
2.110064,-0.3119490175468396,-2.3366071500839665,0.12854422684613453,
2.120342385,1.8649996734442178,-3.2943145210315286,4.699702752082377,
2.133184923,-1.3887037104938933,0.3831577638968231,4.265417108892464,
2.143084385,1.095533365680813,0.7202442677962305,-0.6942008893020457,
2.150024615,-0.8090913814909941,-0.09801177246192916,-1.5207026609045258,
2.160051385,-0.9077621875292211,0.39660018433873,3.4875653737177856,
2.173089615,0.6681732989878537,-0.6174162109713226,-0.014037056494522915,
2.180046769,1.5152036553645993,0.2568886931720996,-3.6274318088919077,
2.190002923,-0.12092858505051407,0.15954227892427641,0.39247632107495,
2.199999846,-0.2806175585730956,-0.3626986611058791,-0.6973295205326178,
2.210039692,0.31180713684208505,-0.044992674841124236,-1.6611122126174998,
2.220741077,-0.02636632930559067,-0.21986884232651271,-0.1337039180432189,
2.230019308,-0.3275508839791787,0.32976032212343953,-0.38277566495215254,
2.240928846,-0.12413468034313299,0.2025166941878569,-0.4594492917273474,
2.252120538,-0.16059931970633012,0.4684711729047594,-0.7353084568193786,
2.260590462,-0.4962288368304328,0.5586516288564919,0.9900109860093416,
2.274771077,0.15464100809417125,-0.9168159462891962,-0.8935098574327611,
2.280040462,0.1390356973530607,-1.8367008763856052,2.778811651407306,
2.290000538,-0.14926058107838974,0.2314801058525755,1.0125405930985014,
2.300070615,-0.8089385752219037,0.5376105897708666,-7.21916207126705,
2.310049538,-1.0149002650847496,3.785801529334699,11.4476003928826,
2.321048692,-0.8119202120677997,-0.7101440910921775,-6.333363128992259,
2.330017692,0.039993964546810035,-0.12375145232091608,-6.736885510518027,
