Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.0,0.10561389049871028,0.057723046296025315,0.022260283211890552,
0.009911875,0.13045983569608754,0.061501336855240674,0.44684875391326173,
0.019861354,0.135013620509995,-0.11935073315100031,0.5720000297419379,
0.029961771,0.031396421157751764,-0.0648347988048884,0.35033912901815967,
0.039840573,-0.05149724295661118,-0.06719072694140216,-0.10280059619953441,
0.049894375,-0.025874918388726353,-0.28359594769920937,-0.05159472500650253,
0.059932083,-0.11263728593778777,-0.21155386728164383,-0.025952904028638812,
0.07040901,-0.12075558070335535,-0.09262863943669661,-0.051408075176036405,
0.079867344,-0.11192743590667842,-0.012811348038462511,0.004842167788858376,
0.089976406,-0.10486482470190528,0.08168826683557218,0.0498423621607742,
0.099832396,-0.053246012440967716,0.2645482038195625,-0.05206336613075635,
0.109880937,0.018694693953475783,0.28825299062217835,-0.02632781692804187,
0.119815156,-3.671208137818738E-4,0.23060239249774267,0.14748938219975471,
0.130522968,-0.03093944860415032,0.03125301118142165,0.27122026552542877,
0.139901771,0.02121706904636733,-0.15887226966661805,0.15568470851409266,
0.149890937,0.0782652545107756,-0.06580625222239966,-0.38110714041528837,
0.159934166,0.12390370751487034,-0.06796788967541117,-0.5806982428498095,
0.169888436,0.09912296601189619,-0.19228033262007443,-0.43391284232672334,
0.179866509,0.0792983728095169,-0.33769895066827943,-0.08664061932036304,
0.190502603,0.0021471943413633454,-0.14757603947329848,0.3597280318874603,
0.199831353,-0.028928091847466142,0.09645964070949292,0.3337510534396557,
0.209817185,-0.08443397738422287,0.23039662730529575,0.3129694706814128,
0.219897497,-0.11351590520449761,0.13834862623083327,0.28102132849825523,
0.229847601,-0.07548975281960413,0.09535600116624621,-0.08164045673264653,
0.239864269,-0.0603918022556833,0.06096192495643449,-0.0806352413626783,
0.249878437,-0.03299056582798432,-0.08913648687506237,-0.12579969699639193,
0.259855989,0.004253299290737589,-0.23986098915501056,-0.2385456413861764,
0.269873489,0.03404839138571503,-0.26850324571262696,-0.16019076115581576,
0.279909426,-0.0187299148211153,-0.16883392095669825,0.14765915865347168,
0.289950416,-0.09159840710713629,-0.08909846711241975,0.45523059840715163,
0.299868905,-0.21118470484220309,0.051304353331853736,0.34886160274915845,
0.309866509,-0.10765625996751238,0.07168926442093038,-0.08865974123817288,
0.319866405,0.005812343252796781,0.11864297504763908,-0.3160938086155376,
0.329896614,0.11191010180560657,0.09491438003811126,-0.3907809306814922,
0.33989177,0.19678830864785435,0.045285716314577146,-0.34327125943777226,
0.349920884,0.18807649423884,0.03622857305166172,-0.09074173289201504,
0.359880676,0.07384672014082794,0.05962864615724123,0.35644714103013797,
0.370442811,-0.07882860304383188,0.0017342413123896672,0.3158034647772361,
0.379860936,-0.04774000645850318,-0.1058728401139219,0.05344538412647637,
0.390013436,-0.038192005166802545,-0.11534405384658492,-0.1564410803941314,
0.399913593,-0.015230728156879536,-0.12292102483271533,-0.41628827080944575,
0.409912759,0.06442989272474042,-0.0063994745998301045,-0.639488136178807,
0.419895103,0.03622094283579802,0.11746354734192548,-0.3890075011305445,
0.429951301,-0.001668997684486584,0.15526240138443514,-0.03539347038685747,
0.439916509,-0.06262670205383936,0.21614727233435477,0.26281986724520223,
0.449882707,-0.1573616842138721,-0.05692554827860383,0.5320362893039743,
0.460048905,-0.17185797530078517,-0.12215489599173379,0.3643375275369287,
0.469860572,-0.18345500817031568,-0.1436925894265581,0.07694975835766726,
0.479881145,-0.2540243291070532,-0.0996311806635228,-0.15296045698574012,
0.489868489,-0.18789649194164837,-0.04905916277537087,-0.6280240357546081,
0.49986578,-0.0430569663499496,-0.10053889373119149,-0.6709708643458736,
0.509872968,0.1034604060765345,-0.09575400586267688,-0.42951655964076174,
0.522035415,0.15938280011147188,0.19920882216818828,0.14671954647684338,
0.529849999,0.14282911606574,0.2666273087797777,0.040760494359208366,
0.539867343,0.11426329285259196,0.15201027159199842,-0.10529748830169616,
0.54986078,-0.031172468897858074,0.014347990070229577,-0.19149812247729336,
0.559851301,-0.39268738002551307,0.19535307066793905,-0.7048227960775382,
0.572357863,-0.28350410438356954,0.32483428301140205,-0.824347128463593,
0.579858176,-0.15018885594032727,0.09131559993207083,-0.7360920826536876,
0.589892551,-0.043536609502017765,-0.09549931076860724,-0.46629065831045047,
0.600048905,-0.18805819041838667,-0.24495124826984643,0.5156950429317178,
0.609873489,-0.18109235197155016,-0.16531521686042977,0.32061877848599885,
0.619874634,-0.19084255719064347,-0.1935437369992386,-0.34109790323659084,
0.629943072,-0.3518716241826906,-0.1854807713548383,-0.8857937431214999,
0.639871926,-0.6798924591867364,0.2806563364330895,-1.7046226959132156,
0.649858905,-0.3600392857574015,0.270493744759875,-1.1798236450118225,
0.659935989,-0.02754227474392168,0.09381184494425254,-0.545463759149106,
0.669876874,-0.09864829504538142,0.15166395120564619,1.0652723642627464,
0.679884634,-0.24747041482964005,0.10600826114609652,2.0167579915078537,
0.689931249,-0.15200765625030876,-0.007130742309929439,2.210998556292221,
0.699870051,-0.07563744938684369,-0.20490217227811935,2.2131630112935436,
0.709856822,-0.44358223741303177,-0.11795306220909219,1.9850506727067092,
0.720070988,-0.78390674940785,-0.23226846766678702,1.4501346543763045,
0.729920311,-1.1481036595665632,-0.24710633466409218,1.374627987172918,
0.739932968,-1.071711878153739,0.06280407420979683,1.6513266878340378,
