Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.0,0.0439795247971253,0.16294962467560303,-0.572770715659841,
0.009453538,-0.08721637787348147,-0.023240301594661616,0.39938383030415814,
0.018312846,-0.038573098674822726,-0.0025922326926604566,0.1819071191749675,
0.028312846,-0.030858478939858158,-0.002073786154128343,0.14552569533997328,
0.038312846,-0.02468678315188655,-0.0016590289233026634,0.11642055627197934,
0.048312846,-0.01974942652150924,-0.0013272231386421418,0.09313644501758311,
0.04914023,-0.01579954121720739,-0.0010617785109137134,0.07450915601406649,
0.049973846,-0.012639632973765913,-8.494228087309597E-4,0.05960732481125319,
0.050793615,-0.010111706379012708,-6.795382469847455E-4,0.0476858598490022,
0.059414692,0.17511063661340365,-0.10774363326787584,-0.7130514158805639,
0.069402153,0.06408853408625514,0.08180507621956168,-0.26324127308530976,
0.080534615,-0.05592919924314188,0.035044070893862245,-0.0881931161244971,
0.089371769,0.031256639651812246,0.02803525671508983,-0.13215422434491053,
0.101285,0.07140533422816364,0.09922819411871497,0.5534769073893067,
0.109411692,0.010724244875817024,0.09458257417772348,0.04438140994464845,
0.119383077,-0.0066205991402399356,0.09086605438307233,-0.1788953542220142,
0.129367307,0.07150353327630898,-0.11130717175233118,-0.250316142996752,
0.139418923,-0.04999717604924092,-0.08904573740186494,-0.38425254818646337,
0.14938723,-0.009597750757605605,0.005563422667009044,-0.001002502416358908,
0.15956323,0.007521794434809048,0.034850728215394366,-0.49120193479441454,
0.173275846,-0.00918255949304636,-0.04891940617432755,0.3574382324379073,
0.179391077,-0.0681460515998692,0.05286448268993249,-0.21964938963561131,
0.189398307,0.03668315280732393,-0.01850841785348617,-0.037319243153801196,
0.199381153,0.045346554670785855,0.09239326838749917,0.15414500220547467,
0.209360615,-0.07092278277551733,0.02751461604514338,0.15371532427414536,
0.219398538,-0.011138217255875271,-0.008388321087530293,-0.6130270386763872,
0.229365769,0.036689411317980425,0.03968934179483169,0.33757824698857775,
0.239373769,-0.0010484610274027473,-0.014648525228990628,-0.1595379273114812,
0.249444384,0.04556125368479169,0.15708118811377408,-0.08122989018902871,
0.259448615,-0.07075102356431262,-0.15033506047623535,0.609415654499168,
0.269436307,-0.026200804927805077,-0.07466803941644973,0.13473253580636602,
0.279401846,-0.005760648901350529,-0.028534427909197413,0.6445864131665768,
0.289424846,-0.004608519121080401,-0.13002754499764602,-0.31233074739642497,
0.300142615,0.011513179744029212,0.018377961713064828,0.19493520677036003,
0.30947123,-0.005989451245670185,-0.10769762834072977,0.09434843397097481,
0.320007461,-0.03519155107832328,-0.01015810362625813,-0.6141216251376722,
0.329405846,-0.02815324086265858,-0.11532650941315248,0.7191030905148619,
0.339625615,0.053477382514340865,0.13813880639312304,0.11608218554665584,
0.350154538,0.05878193843639945,-0.08868894134332628,0.27686538222638823,
0.359431538,-0.01457446679848784,0.08184883471830773,0.006292263056501213,
0.36948023,0.04994044410881715,0.1878790774067568,-0.3469658538614393,
0.379381923,0.0551523503279473,0.059103255917257236,0.028827615983114896,
0.389411923,-0.017478137285249606,0.0472826047338058,-0.08413852977210112,
0.399593923,-0.04438249990998677,-0.10057392250720587,0.0702898841901316,
0.409395846,0.01009398519469129,0.14914087429663397,0.08743155334819974,
0.419516692,-0.022324801926034032,0.012112708687948004,-0.006854531491361726,
0.429759615,-0.07945985908843467,-0.15830983972536178,0.270515825490504,
0.439568846,-0.0019678697231403364,-0.08104788665760876,0.4460131852947473,
0.449508846,-0.016774290819405846,-0.01843828681937315,-0.14878942735014,
0.459514692,-0.07501945020313217,-0.0763506470031059,0.3097678965964512,
0.469481538,0.09358446501449624,-0.03068052752069761,-0.3033850235431501,
0.479461,0.043667544545776704,-0.11654442964595257,-0.6571085010122548,
0.489484923,-0.10266595711545379,0.137164470206883,0.1183134433308215,
0.499489923,-0.03573276702750705,0.048131582459756905,-0.6253489401595616,
0.509491769,0.07861381289014036,-0.023094727737943965,0.3421204450403188,
0.52067423,0.01649102780539835,0.07352422543903936,0.8256960203388957,
0.529443846,0.05959284475103255,0.013219371386692935,0.07815706651525645,
0.539592923,0.0316742433758993,0.04097548719114141,-0.872674084336623,
0.549511,-0.0354605854628548,-0.22721960071034375,0.38986045787249957,
0.559652692,-0.02836846837028384,0.10942431351894422,0.11268868978432778,
0.569430538,0.007705215385560016,-0.15806055814938325,-0.15464961579949055,
0.579419,-0.10103583036184005,0.2871515691207522,0.12108087498736175,
0.589635615,-0.004028651700971109,-0.061478762632475425,-0.8527355197366724,
0.600254384,0.042377063761903755,0.10441701507102163,0.2834114072087086,
0.60942723,0.018701655968629383,0.006733599468316309,-0.5708706667135015,
0.619411615,0.06136134728161735,0.25098688257872714,-0.7166963807829099,
0.629541538,-0.027710934763207073,-0.02961050190019887,-0.11415758070054594,
0.639466153,-0.02216874781056566,-0.10048839026680212,-0.412925643417859,
0.64952223,0.012664991833334582,0.08840928416259591,0.4360596317500889,
0.659582461,0.05653201597338153,0.025127418365538168,0.6096471133590562,
0.669464846,0.029225580353778424,0.249701944014597,0.3037180568981839,
0.679462077,-0.06781952980419648,-0.16823846040473933,0.07417409151464227,
